CNO,START,END,ORGAN,CANCER,CANCER_TYPE
13,110991048,111103231,pancreas,carcinoma,NS
13,110993190,111005475,pancreas,carcinoma,NS
13,110998590,111005475,pancreas,carcinoma,NS
13,110998590,111004145,pancreas,carcinoma,NS
13,110998590,110999567,pancreas,carcinoma,NS
13,111004236,111298392,pancreas,carcinoma,NS
13,111006320,111154631,pancreas,carcinoma,NS
13,111019568,111038652,large_intestine,carcinoma,adenocarcinoma
13,111021081,111123190,pancreas,carcinoma,NS
13,111029256,111038652,large_intestine,carcinoma,adenocarcinoma
13,111030578,111041978,lung,carcinoma,adenocarcinoma
13,111032833,111061059,pancreas,carcinoma,NS
13,111040798,115108397,large_intestine,carcinoma,adenocarcinoma
13,111061884,112656719,pancreas,carcinoma,NS
13,111086987,112230134,large_intestine,carcinoma,adenocarcinoma
13,111117984,111119620,kidney,carcinoma,clear_cell_renal_cell_carcinoma
13,111121873,115108397,large_intestine,carcinoma,adenocarcinoma
13,111146009,115108397,large_intestine,carcinoma,adenocarcinoma
13,111156411,111164955,pancreas,carcinoma,NS
13,111165079,111298392,pancreas,carcinoma,NS
13,111192507,111237260,endometrium,carcinoma,endometrioid_carcinoma
13,111279817,111349127,pancreas,carcinoma,NS
13,111298532,111300799,pancreas,carcinoma,NS
13,111298532,111300799,pancreas,carcinoma,NS
13,111298906,111300799,pancreas,carcinoma,NS
13,111300943,115086790,pancreas,carcinoma,NS
13,111300943,111725507,pancreas,carcinoma,NS
13,111354110,111373395,pancreas,carcinoma,NS
13,111379365,111559742,pancreas,carcinoma,NS
13,111421775,112110478,large_intestine,carcinoma,adenocarcinoma
13,111445166,111530373,lung,carcinoma,squamous_cell_carcinoma
13,111531051,111730645,lung,carcinoma,squamous_cell_carcinoma
13,111566207,111572764,pancreas,carcinoma,NS
13,111625203,111676920,pancreas,carcinoma,NS
13,111656316,111669842,pancreas,carcinoma,NS
13,111656316,111669842,pancreas,carcinoma,NS
13,111657199,111755413,pancreas,carcinoma,NS
13,111730106,111917638,pancreas,carcinoma,NS
13,111765846,112697511,pancreas,carcinoma,NS
13,111766177,115106996,pancreas,carcinoma,NS
13,111786032,115108397,large_intestine,carcinoma,adenocarcinoma
13,111805369,115108397,large_intestine,carcinoma,adenocarcinoma
13,111854193,112894257,large_intestine,carcinoma,adenocarcinoma
13,111921258,114944528,pancreas,carcinoma,NS
13,111983525,112042322,ovary,carcinoma,serous_carcinoma
13,112033087,112311079,pancreas,carcinoma,NS
13,112116826,115108397,large_intestine,carcinoma,adenocarcinoma
13,112123180,112133012,kidney,carcinoma,clear_cell_renal_cell_carcinoma
13,112230212,113372094,large_intestine,carcinoma,adenocarcinoma
13,112353620,115108397,ovary,carcinoma,serous_carcinoma
13,112353825,113091337,large_intestine,carcinoma,adenocarcinoma
13,112505865,112562251,large_intestine,carcinoma,adenocarcinoma
13,112664240,112693236,pancreas,carcinoma,NS
13,112695745,113339761,pancreas,carcinoma,NS
13,112704484,112739051,pancreas,carcinoma,NS
13,112723232,112732124,pancreas,carcinoma,NS
13,112729543,113744459,pancreas,carcinoma,NS
13,112768580,112884663,endometrium,carcinoma,endometrioid_carcinoma
13,112771280,112835484,large_intestine,carcinoma,adenocarcinoma
13,112782432,113102853,large_intestine,carcinoma,adenocarcinoma
13,112894297,115108397,large_intestine,carcinoma,adenocarcinoma
13,112977928,115108397,large_intestine,carcinoma,adenocarcinoma
13,113008618,113128129,breast,carcinoma,NS
13,113027760,114821392,ovary,carcinoma,serous_carcinoma
13,113033223,113136758,ovary,carcinoma,serous_carcinoma
13,113053810,115108397,large_intestine,carcinoma,adenocarcinoma
13,113091527,115108397,large_intestine,carcinoma,adenocarcinoma
13,113105675,113112666,large_intestine,carcinoma,adenocarcinoma
13,113176336,113258211,endometrium,carcinoma,endometrioid_carcinoma
13,113254610,113258211,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
13,113271911,113811478,large_intestine,carcinoma,adenocarcinoma
13,113278593,113369402,lung,carcinoma,squamous_cell_carcinoma
13,113371938,113524192,lung,carcinoma,squamous_cell_carcinoma
13,113436428,113527967,pancreas,carcinoma,NS
13,113525495,113617609,lung,carcinoma,squamous_cell_carcinoma
13,113530199,113640293,pancreas,carcinoma,NS
13,113530199,113621815,pancreas,carcinoma,NS
13,113614038,114175109,large_intestine,carcinoma,adenocarcinoma
13,113678830,113775208,pancreas,carcinoma,NS
13,113684138,113861441,ovary,carcinoma,serous_carcinoma
13,113707658,114054326,pancreas,carcinoma,NS
13,113707702,114817588,lung,carcinoma,squamous_cell_carcinoma
13,113708795,114114234,ovary,carcinoma,serous_carcinoma
13,113739226,113816041,pancreas,carcinoma,NS
13,113744655,113748552,pancreas,carcinoma,NS
13,113748690,113752831,pancreas,carcinoma,NS
13,113752901,113760228,pancreas,carcinoma,NS
13,113761202,113765235,pancreas,carcinoma,NS
13,113767428,113772310,pancreas,carcinoma,NS
13,113772707,115106996,pancreas,carcinoma,NS
13,113784221,113816041,pancreas,carcinoma,NS
13,113785549,114237172,pancreas,carcinoma,NS
13,113786947,114047818,lung,carcinoma,squamous_cell_carcinoma
13,113800903,113875559,large_intestine,carcinoma,adenocarcinoma
13,113800903,113867153,large_intestine,carcinoma,adenocarcinoma
13,113851609,113875062,large_intestine,carcinoma,adenocarcinoma
13,113855720,113874814,large_intestine,carcinoma,adenocarcinoma
13,113856308,113867153,large_intestine,carcinoma,adenocarcinoma
13,114007887,114031404,pancreas,carcinoma,NS
13,114106698,114158078,pancreas,carcinoma,NS
13,114110235,114198725,pancreas,carcinoma,NS
13,114110660,114169569,ovary,carcinoma,serous_carcinoma
13,114115434,115108397,ovary,carcinoma,serous_carcinoma
13,114159901,114192125,ovary,carcinoma,serous_carcinoma
13,114201327,114241468,ovary,carcinoma,serous_carcinoma
13,114264131,115091019,pancreas,carcinoma,NS
13,114300692,114475037,pancreas,carcinoma,NS
13,114492784,114506615,pancreas,carcinoma,NS
13,114495479,115108397,large_intestine,carcinoma,adenocarcinoma
13,114517148,114526108,pancreas,carcinoma,NS
13,114584284,115108397,large_intestine,carcinoma,adenocarcinoma
13,114639187,115106996,pancreas,carcinoma,NS
13,114740209,114848704,pancreas,carcinoma,NS
13,114782099,115108397,ovary,carcinoma,serous_carcinoma
13,114873205,114902304,pancreas,carcinoma,NS
13,114903617,114981356,pancreas,carcinoma,NS
13,114916406,115107157,pancreas,carcinoma,NS
13,114916406,115107157,pancreas,carcinoma,NS
13,114920828,114941946,pancreas,carcinoma,NS
13,114930955,115106996,pancreas,carcinoma,NS
13,114930955,115106996,pancreas,carcinoma,NS
13,114940781,115100470,pancreas,carcinoma,NS
13,114946692,115004935,pancreas,carcinoma,NS
13,114974695,115106996,pancreas,carcinoma,NS
13,114974695,115106996,pancreas,carcinoma,NS
13,114980619,115106996,pancreas,carcinoma,NS
13,114980619,115106996,pancreas,carcinoma,NS
13,114985875,114996550,pancreas,carcinoma,NS
13,114987458,115108397,urinary_tract,carcinoma,NS
13,114990250,114996550,pancreas,carcinoma,NS
13,115005137,115100470,pancreas,carcinoma,NS
13,115030714,115106996,pancreas,carcinoma,NS
13,115062506,115106996,pancreas,carcinoma,NS
13,115084184,115106996,pancreas,carcinoma,NS
13,115084184,115106996,pancreas,carcinoma,NS
13,115084184,115106996,pancreas,carcinoma,NS
13,115087913,115106996,pancreas,carcinoma,NS
13,115087913,115106996,pancreas,carcinoma,NS
13,115087913,115100470,pancreas,carcinoma,NS
13,115087913,115106996,pancreas,carcinoma,NS
13,115087913,115106996,pancreas,carcinoma,NS
13,115087913,115106996,pancreas,carcinoma,NS
13,115087913,115106996,pancreas,carcinoma,NS
14,19000422,20142527,pancreas,carcinoma,NS
14,19000422,22877780,pancreas,carcinoma,NS
14,19002124,20786009,breast,carcinoma,NS
14,19002124,24951823,NS,NS,NS
14,19002124,20425509,ovary,carcinoma,serous_carcinoma
14,19002124,27813345,ovary,carcinoma,serous_carcinoma
14,19002124,21623648,ovary,carcinoma,serous_carcinoma
14,19002124,20425509,ovary,carcinoma,serous_carcinoma
14,19002124,20960438,ovary,carcinoma,serous_carcinoma
14,19002124,22075334,ovary,carcinoma,serous_carcinoma
14,19002124,22380003,large_intestine,carcinoma,adenocarcinoma
14,19002124,20889649,large_intestine,carcinoma,adenocarcinoma
14,19002124,20425911,large_intestine,carcinoma,adenocarcinoma
14,19002124,20423372,large_intestine,carcinoma,adenocarcinoma
14,19002124,20423372,large_intestine,carcinoma,adenocarcinoma
14,19002124,20481577,large_intestine,carcinoma,adenocarcinoma
14,19002124,22405392,ovary,carcinoma,serous_carcinoma
14,19002124,20435030,ovary,carcinoma,serous_carcinoma
14,19002124,20427613,breast,carcinoma,NS
14,19002124,20425509,breast,carcinoma,NS
14,19002124,22155396,lung,carcinoma,adenocarcinoma
14,19002124,20516291,lung,carcinoma,adenocarcinoma
14,19002124,20419259,lung,carcinoma,adenocarcinoma
14,19002124,20420239,lung,carcinoma,squamous_cell_carcinoma
14,19002124,20964276,lung,carcinoma,squamous_cell_carcinoma
14,19119975,19471853,pancreas,carcinoma,NS
14,19264589,20808023,pancreas,carcinoma,NS
14,19264589,20425051,pancreas,carcinoma,NS
14,19327823,20423865,pancreas,carcinoma,NS
14,19327823,20422583,pancreas,carcinoma,NS
14,19327823,20675194,pancreas,carcinoma,NS
14,19327823,22134018,pancreas,carcinoma,NS
14,19327823,22434423,pancreas,carcinoma,NS
14,19327823,20676314,pancreas,carcinoma,NS
14,19327823,22302152,pancreas,carcinoma,NS
14,19327823,25282734,pancreas,carcinoma,NS
14,19327823,22392983,pancreas,carcinoma,NS
14,19327823,22544393,pancreas,carcinoma,NS
14,19327823,20424184,pancreas,carcinoma,NS
14,19327823,20361945,pancreas,carcinoma,NS
14,19327823,25133186,pancreas,carcinoma,NS
14,19327823,20424184,pancreas,carcinoma,NS
14,19327823,20423865,pancreas,carcinoma,NS
14,19327823,20528207,pancreas,carcinoma,NS
14,19327823,20423865,pancreas,carcinoma,NS
14,20195881,20549093,pancreas,carcinoma,NS
14,20201117,20281464,ovary,carcinoma,serous_carcinoma
14,20212635,20420571,pancreas,carcinoma,NS
14,20283033,21504173,ovary,carcinoma,serous_carcinoma
14,20373822,20528250,pancreas,carcinoma,NS
14,20423865,20626291,pancreas,carcinoma,NS
14,20424184,20424184,pancreas,carcinoma,NS
14,20425860,21146584,ovary,carcinoma,serous_carcinoma
14,20425860,20993244,ovary,carcinoma,serous_carcinoma
14,20426704,20649994,ovary,carcinoma,serous_carcinoma
14,20426742,22241710,pancreas,carcinoma,NS
14,20426742,20426742,pancreas,carcinoma,NS
14,20426742,20528362,pancreas,carcinoma,NS
14,20428592,20676314,pancreas,carcinoma,NS
14,20516355,20524352,ovary,carcinoma,serous_carcinoma
14,20516355,20846212,lung,carcinoma,adenocarcinoma
14,20522721,20528207,pancreas,carcinoma,NS
14,20528505,21763408,pancreas,carcinoma,NS
14,20530266,20577698,ovary,carcinoma,serous_carcinoma
14,20562080,20731947,pancreas,carcinoma,NS
14,20562080,22383483,pancreas,carcinoma,NS
14,20562080,21072984,pancreas,carcinoma,NS
14,20625228,20669142,lung,carcinoma,adenocarcinoma
14,20633541,22109667,pancreas,carcinoma,NS
14,20651027,21553004,ovary,carcinoma,serous_carcinoma
14,20664952,20670397,central_nervous_system,primitive_neuroectodermal_tumour-medulloblastoma,large_cell
14,20676314,21534908,pancreas,carcinoma,NS
14,20802315,20859013,ovary,carcinoma,serous_carcinoma
14,20811332,20945817,pancreas,carcinoma,NS
14,20819729,21409981,ovary,carcinoma,serous_carcinoma
14,20840325,20957490,ovary,carcinoma,serous_carcinoma
14,20841313,20863070,lung,carcinoma,adenocarcinoma
14,20867489,21108607,kidney,carcinoma,clear_cell_renal_cell_carcinoma
14,20938745,22929333,breast,carcinoma,NS
14,20945906,21064920,pancreas,carcinoma,NS
14,20957766,21298404,ovary,carcinoma,serous_carcinoma
14,20960462,22257269,ovary,carcinoma,serous_carcinoma
14,20960462,20985434,lung,carcinoma,adenocarcinoma
14,20960480,20997221,endometrium,carcinoma,endometrioid_carcinoma
14,20969733,21201814,ovary,carcinoma,serous_carcinoma
14,21029765,21130092,large_intestine,carcinoma,adenocarcinoma
14,21072704,21081744,ovary,carcinoma,serous_carcinoma
14,21105249,21108431,pancreas,carcinoma,NS
14,21108457,21512355,pancreas,carcinoma,NS
14,21150108,21590081,ovary,carcinoma,serous_carcinoma
14,21150108,21188685,large_intestine,carcinoma,adenocarcinoma
14,21154363,21188685,endometrium,carcinoma,endometrioid_carcinoma
14,21179281,21201166,large_intestine,carcinoma,adenocarcinoma
14,21202633,21207277,large_intestine,carcinoma,adenocarcinoma
14,21298988,21590081,ovary,carcinoma,serous_carcinoma
14,21318914,22243084,lung,carcinoma,squamous_cell_carcinoma
14,21363375,22087217,ovary,carcinoma,serous_carcinoma
14,21393512,22859103,ovary,carcinoma,serous_carcinoma
14,21433133,22313325,ovary,carcinoma,serous_carcinoma
14,21499054,22877780,pancreas,carcinoma,NS
14,21505628,22024913,ovary,carcinoma,serous_carcinoma
14,21513410,21621123,pancreas,carcinoma,NS
14,21535278,21574690,pancreas,carcinoma,NS
14,21540863,21567489,pancreas,carcinoma,NS
14,21540863,21575963,pancreas,carcinoma,NS
14,21575631,23298107,pancreas,carcinoma,NS
14,21623053,21624116,pancreas,carcinoma,NS
14,21623836,23239880,ovary,carcinoma,serous_carcinoma
14,21624197,22420497,pancreas,carcinoma,NS
14,21645333,22327315,lung,carcinoma,adenocarcinoma
14,21647420,21990537,pancreas,carcinoma,NS
14,21692684,21946535,ovary,carcinoma,serous_carcinoma
14,21722021,21752419,large_intestine,carcinoma,adenocarcinoma
14,21770681,22079209,pancreas,carcinoma,NS
14,21947857,22420837,ovary,carcinoma,serous_carcinoma
14,21990555,21992122,pancreas,carcinoma,NS
14,21992647,22242293,pancreas,carcinoma,NS
14,22001177,22777575,lung,carcinoma,squamous_cell_carcinoma
14,22075384,22714842,ovary,carcinoma,serous_carcinoma
14,22080155,22116895,pancreas,carcinoma,NS
14,22089294,22428364,ovary,carcinoma,serous_carcinoma
14,22094781,22534497,kidney,carcinoma,clear_cell_renal_cell_carcinoma
14,22112594,22851273,pancreas,carcinoma,NS
14,22123974,22942149,pancreas,carcinoma,NS
14,22134104,22887730,pancreas,carcinoma,NS
14,22155761,22343130,lung,carcinoma,adenocarcinoma
14,22162154,22368902,ovary,carcinoma,serous_carcinoma
14,22242293,22954684,pancreas,carcinoma,NS
14,22243421,22929700,large_intestine,carcinoma,adenocarcinoma
14,22243421,22563717,lung,carcinoma,squamous_cell_carcinoma
14,22257773,22506095,ovary,carcinoma,serous_carcinoma
14,22277136,22978760,large_intestine,carcinoma,adenocarcinoma
14,22277136,23102439,kidney,carcinoma,clear_cell_renal_cell_carcinoma
14,22278738,23004800,kidney,carcinoma,clear_cell_renal_cell_carcinoma
14,22290777,22983223,large_intestine,carcinoma,adenocarcinoma
14,22307657,22403375,pancreas,carcinoma,NS
14,22313325,22978775,breast,carcinoma,NS
14,22313325,22978760,kidney,carcinoma,clear_cell_renal_cell_carcinoma
14,22328002,23004800,lung,carcinoma,adenocarcinoma
14,22328321,22975783,ovary,carcinoma,serous_carcinoma
14,22328365,22611312,lung,carcinoma,squamous_cell_carcinoma
14,22342416,22988022,kidney,carcinoma,clear_cell_renal_cell_carcinoma
14,22342416,22995108,kidney,carcinoma,clear_cell_renal_cell_carcinoma
14,22342442,22402491,urinary_tract,carcinoma,NS
14,22343130,22613690,ovary,carcinoma,serous_carcinoma
14,22343130,22978775,kidney,carcinoma,clear_cell_renal_cell_carcinoma
14,22343146,22965037,lung,carcinoma,adenocarcinoma
14,22349214,22988571,kidney,carcinoma,clear_cell_renal_cell_carcinoma
14,22349686,22880443,lung,carcinoma,adenocarcinoma
14,22354103,22627498,large_intestine,carcinoma,adenocarcinoma
14,22368997,23006227,ovary,carcinoma,serous_carcinoma
14,22368997,22995108,kidney,carcinoma,clear_cell_renal_cell_carcinoma
14,22373341,22975700,kidney,carcinoma,clear_cell_renal_cell_carcinoma
14,22375931,22988571,large_intestine,carcinoma,adenocarcinoma
14,22378542,22793143,ovary,carcinoma,serous_carcinoma
14,22378708,22612245,breast,carcinoma,NS
14,22380824,22404167,pancreas,carcinoma,NS
14,22385523,22545787,pancreas,carcinoma,NS
14,22392626,22396471,large_intestine,carcinoma,adenocarcinoma
14,22393199,22403375,pancreas,carcinoma,NS
14,22393199,22403375,pancreas,carcinoma,NS
14,22393199,22404167,pancreas,carcinoma,NS
14,22394384,22988571,kidney,carcinoma,clear_cell_renal_cell_carcinoma
14,22394783,22978577,urinary_tract,carcinoma,NS
14,22402491,22619790,large_intestine,carcinoma,adenocarcinoma
14,22404167,22738531,pancreas,carcinoma,NS
14,22404167,23063637,pancreas,carcinoma,NS
14,22404674,23032940,kidney,carcinoma,clear_cell_renal_cell_carcinoma
14,22408760,22442857,ovary,carcinoma,serous_carcinoma
14,22408760,22974256,ovary,carcinoma,serous_carcinoma
14,22408760,22975700,kidney,carcinoma,clear_cell_renal_cell_carcinoma
14,22420497,22427926,kidney,carcinoma,clear_cell_renal_cell_carcinoma
14,22420497,22947903,lung,carcinoma,adenocarcinoma
14,22420778,22940138,kidney,carcinoma,clear_cell_renal_cell_carcinoma
14,22420837,28008754,pancreas,carcinoma,NS
14,22421494,22697047,ovary,carcinoma,serous_carcinoma
14,22421494,22676095,breast,carcinoma,NS
14,22421494,22999558,kidney,carcinoma,clear_cell_renal_cell_carcinoma
14,22421494,22943749,lung,carcinoma,adenocarcinoma
14,22421677,22481767,cervix,carcinoma,squamous_cell_carcinoma
14,22422976,22999542,large_intestine,carcinoma,adenocarcinoma
14,22427926,22974293,breast,carcinoma,NS
14,22427926,22978775,urinary_tract,carcinoma,NS
14,22433438,22843578,ovary,carcinoma,serous_carcinoma
14,22433438,22988022,endometrium,carcinoma,endometrioid_carcinoma
14,22435602,22988571,pancreas,carcinoma,NS
14,22435602,22970574,endometrium,carcinoma,endometrioid_carcinoma
14,22436273,22977222,ovary,carcinoma,serous_carcinoma
14,22442542,22977222,breast,carcinoma,NS
14,22448556,22913994,ovary,carcinoma,serous_carcinoma
14,22454287,22970561,kidney,carcinoma,clear_cell_renal_cell_carcinoma
